PubIssueID,Title,NA Gaps,First Volume,Last Volume
sim_welfare-in-review,Welfare in Review,,1963.0,1972.0
sim_well-being,Well-Being,,1978.0,1980.0
sim_wellmans-miscellany,Wellman's Miscellany,,1849.0,1873.0
sim_wells-fargo-economic-monitor-california,The Wells Fargo Economic Monitor: California,,1991.0,1996.0
sim_welsh-history-review-cylchgrawn-hanes-cymru,The Welsh History Review. Cylchgrawn Hanes Cymru,,1978.0,2003.0
sim_wen-tzu-kai-ko,Wen Tzu Kai Ko,1959; 1960; 1961; ,1958.0,1963.0
sim_wen-wu,Wen Wu,,1950.0,1964.0
sim_wesley-historical-society-lancashire-and-cheshire-branch-journal,Wesley Historical Society. Lancashire and Cheshire Branch. Journal,,,
sim_wesleyan-repository,Wesleyan Repository,,1821.0,1824.0
sim_wesleyan-theological-journal,Wesleyan Theological Journal,,1981.0,2011.0
sim_west-african-journal-of-education,West African Journal of Education,,1980.0,1981.0
sim_west-art,West Art,,1962.0,2001.0
sim_west-coast-line,West Coast Line,,1966.0,2012.0
sim_west-coast-poetry-review,West Coast Poetry Review,,1971.0,1979.0
sim_west-european-politics,West European Politics,,1990.0,2006.0
sim_west-of-england-medical-journal,West of England Medical Journal,1993; ,1883.0,1994.0
sim_west-virginia-law-review,West Virginia Law Review,,1975.0,2006.0
sim_west-virginia-libraries,West Virginia Libraries,,1947.0,2015.0
sim_west-virginia-medical-journal,West Virginia Medical Journal,,1972.0,2011.0
sim_west-virginia-school-journal,West Virginia School Journal,1990; ,1971.0,2005.0
sim_west-virginia-supreme-court-of-appeals,West Virginia. Supreme Court of Appeals,,1866.0,1873.0
sim_western-a-journal-of-literature-education-and-art,"Western; A Journal of Literature, Education and Art",,1875.0,1881.0
sim_western-academician-and-journal-of-education-and-science,Western Academician and Journal of Education and Science,,1837.0,1838.0
sim_western-american-literature,Western American Literature,,1966.0,2016.0
sim_western-birds,Western Birds,,1970.0,2008.0
sim_western-christian-monitor,Western Christian Monitor,,1816.0,1816.0
sim_western-construction,Western Construction,,1974.0,1978.0
sim_western-examiner-a-journal-christian-religion,"Western Examiner, a Journal Embodying a Full and Impartial Enquiry Into the Truth or Falsity of the Christian Religion; Whether Philosophically or Historically Viewed",,1834.0,1835.0
sim_western-farmer-and-gardener,Western Farmer and Gardener,,1845.0,1848.0
sim_western-farmer-and-gardener-horticulture-rural-economy,"The Western Farmer and Gardener : Devoted to Agriculture, Horticulture, and Rural Economy",,1839.0,1845.0
sim_western-folklore,Western Folklore,,1942.0,2016.0
sim_western-fruit-grower,Western Fruit Grower,1976; 1977; ,1975.0,2015.0
sim_western-gleaner-repository-arts-science-literature,"Western Gleaner, or Repository for Arts, Science, and Literature",,1813.0,1814.0
sim_western-horseman,Western Horseman,,1973.0,2015.0
sim_western-humanities-review,Western Humanities Review,,1947.0,2013.0
sim_western-journal-and-civilian,"The Western Journal and Civilian; Devoted to Agriculture, Manufactures, Mechanic Arts, Internal Improvement, Commerce, Public Policy and Polite Literature",,1848.0,1856.0
sim_western-journal-of-black-studies,Western Journal of Black Studies,,1977.0,2015.0
sim_western-journal-of-communication,Western Journal of Communication,,1937.0,2015.0
sim_western-journal-of-medicine,Western Journal of Medicine,,1866.0,1869.0
sim_western-journal-of-medicine-and-surgery,Western Journal of Medicine and Surgery,,1840.0,1855.0
sim_western-journal-of-nursing-research,Western Journal of Nursing Research,,1988.0,2015.0
sim_western-journal-of-the-medical-and-physical-sciences,The Western Journal of the Medical and Physical Sciences,,1827.0,1838.0
sim_western-ladies-casket,Western Ladies Casket,,1824.0,1824.0
sim_western-law-journal,Western Law Journal,,1843.0,1853.0
sim_western-literary-journal,Western Literary Journal,,1844.0,1845.0
sim_western-literary-journal-and-monthly-review,"Western Literary Journal, and Monthly Review",,1836.0,1836.0
sim_western-literary-magazine,Western Literary Magazine,,1843.0,1844.0
sim_western-living,Western Living,,2002.0,2005.0
sim_western-luminary,Western Luminary,,1824.0,1834.0
sim_western-messenger-devoted-to-religion-life-literature,"Western Messenger; Devoted to Religion, Life, and Literature",,1835.0,1841.0
sim_western-minerva-or-american-annals-of-knowledge,"Western Minerva; Or, American Annals of Knowledge and Literature",2014; ,1821.0,1821.0
sim_western-miscellany,Western Miscellany,,1848.0,1849.0
sim_western-missionary-magazine,Western Missionary Magazine and Repository of Religious Intelligence,,1803.0,1805.0
sim_western-monthly-magazine-and-literary-journal,"Western Monthly Magazine, and Literary Journal",,1833.0,1837.0
sim_western-monthly-review,The Western Monthly Review,,1827.0,1830.0
sim_western-new-york-baptist-magazine,The Western New York Baptist Magazine,,1814.0,1825.0
sim_western-pennsylvania-history,Western Pennsylvania History,,1918.0,2013.0
sim_western-quarterly-reporter-of-medical-surgical,"Western Quarterly Reporter of Medical, Surgical and Natural Science",,1822.0,1823.0
sim_western-quarterly-review,Western Quarterly Review,,1849.0,1849.0
sim_western-railroader-the-western-railfan,"The Western Railroader, the Western Railfan",,1937.0,1980.0
sim_western-real-estate-news,Western Real Estate News,1974; 1975; 1976; 1977; 1978; 1982; 1983; 1984; 1985; 1986; 1987; 1988; ,1972.0,1994.0
sim_western-recorder,Western Recorder,,1824.0,1833.0
sim_western-review-1846,Western Review,,1846.0,1846.0
sim_western-review-1955,The Western Review,,1955.0,1959.0
sim_western-review-1964,Western Review,,1964.0,1973.0
sim_western-review-and-miscellaneous-magazine-a-monthly,"Western Review and Miscellaneous Magazine, a Monthly Publication, Devoted to Literature and Science",,1819.0,1821.0
sim_western-socialist,Western Socialist,,1965.0,1980.0
sim_western-stamp-collector,Western Stamp Collector,,,
sim_western-timber-industry,Western Timber Industry,,1974.0,1975.0
sim_westigan-review,Westigan Review,,1975.0,1978.0
sim_westinghouse-engineer,Westinghouse Engineer,,1941.0,1975.0
sim_westminster-magazine-or-the-pantheon-of-taste,"Westminster Magazine, Or, the Pantheon of Taste",,1773.0,1785.0
sim_westminster-review,The Westminster Review,,1824.0,1914.0
sim_westminster-theological-journal,Westminster Theological Journal,,1938.0,2014.0
sim_wharton-annual,The Wharton Annual,,1984.0,1985.0
sim_wharton-magazine,Wharton Magazine,,1976.0,1982.0
sim_wharton-quarterly,Wharton Quarterly,,1966.0,1975.0
sim_whats-new,What's New,,1965.0,2005.0
sim_wheels-afield,Wheels Afield,,1967.0,1975.0
sim_whim,Whim,1974; 1975; 1980; 1981; 1982; 1983; 1984; 1985; 1986; ,1814.0,1814.0
sim_white-power,White Power,,1967.0,1983.0
sim_whitman-numismatic-journal,Whitman Numismatic Journal,,1964.0,1968.0
sim_who-chronicle,WHO Chronicle,,1947.0,1986.0
sim_whole-earth,Whole Earth,1996; ,1974.0,2002.0
sim_whole-earth-catalog,Whole Earth Catalog,,1968.0,1971.0
sim_whole-living-body-soul-in-balance,Whole Living : Body + Soul in Balance,,1983.0,2008.0
sim_wholesaler,The Wholesaler,1975; 1976; 1977; ,1973.0,1979.0
sim_why-challenging-hunger-and-poverty,Why: Challenging Hunger and Poverty,,1989.0,1998.0
sim_wide-angle,Wide Angle,,1976.0,1999.0
sim_wild-flower,Wild Flower,,1937.0,1962.0
sim_wilderness,Wilderness,,1935.0,1995.0
sim_wilderness-camping,Wilderness Camping,,1971.0,1979.0
sim_wildlife,Wildlife,,1975.0,1978.0
sim_wildlife-conservation,Wildlife Conservation,,1985.0,2007.0
sim_wildlife-review,Wildlife Review,,1935.0,1995.0
sim_william-and-mary-law-review,William and Mary Law Review,,,
sim_william-and-mary-quarterly,The William and Mary Quarterly,,1944.0,2015.0
sim_william-winter-comments,William Winter Comments,1970; 1972; 1973; 1974; ,1962.0,1981.0
sim_wilson-journal-of-ornithology,The Wilson Journal of Ornithology,,1889.0,2012.0
sim_wilson-library-bulletin,Wilson Library Bulletin,,1914.0,1994.0
sim_wilson-quarterly,The Wilson Quarterly,,1976.0,2012.0
sim_win,Win,,1966.0,1983.0
sim_win-news,WIN News,,1992.0,2003.0
sim_wind-rose,Wind Rose,,1972.0,1973.0
sim_windless-orchard,Windless Orchard,,1970.0,1981.0
sim_windows-magazine,Windows Magazine,,1994.0,1999.0
sim_windsor-magazine-an-illustraed-monthly-for-men-and-women,Windsor Magazine: An Illustrated Monthly for Men and Women,,1895.0,1900.0
sim_windsor-review,Windsor Review,2001; ,1965.0,2003.0
sim_windspeaker,Windspeaker,,1983.0,2016.0
sim_wingman,Wingman,,2009.0,2009.0
sim_winterthur-portfolio,Winterthur Portfolio,2006; ,1981.0,2007.0
sim_wire,Wire,,1980.0,1980.0
sim_wire-journal-international,Wire Journal International,,1968.0,2011.0
sim_wire-magazine,Wire Magazine,,,
sim_wire-wire-products,Wire & Wire Products,,1926.0,1973.0
sim_wireless-age,Wireless Age,,1913.0,1925.0
sim_wireless-review,Wireless Review,,1998.0,2005.0
sim_wirtschaft-und-wettbewerb,Wirtschaft und Wettbewerb,,,
sim_wisconsin-educational-journal,Wisconsin Educational Journal,,1855.0,1855.0
sim_wisconsin-journal-of-education,Wisconsin Journal of Education,1868; 1869; 1870; 1882; 1883; 1884; 1885; 1886; 1887; 1888; 1889; 1890; 1891; 1892; 1893; 1894; 1895; 1896; 1897; 1898; 1899; 1900; 1901; 1902; 1903; 1904; 1905; 1906; 1907; 1908; 1909; 1910; 1911; 1912; 1913; 1914; 1915; 1916; ,1856.0,1975.0
sim_wisconsin-law-review,Wisconsin Law Review,,1920.0,2008.0
sim_wisconsin-lawyer,Wisconsin Lawyer,1974; 2009; ,1972.0,2010.0
sim_wisconsin-library-bulletin,Wisconsin Library Bulletin,1982; ,1905.0,1984.0
sim_wisconsin-magazine-of-history,Wisconsin Magazine of History,,1917.0,2016.0
sim_wisconsin-mental-hygiene-review,Wisconsin Mental Hygiene Review,,1972.0,1973.0
sim_witness,Witness,,1809.0,1809.0
sim_woman-constitutionalist,Woman Constitutionalist,,1964.0,1981.0
sim_woman-cpa,The Woman CPA,,1981.0,1991.0
sim_womans-art-journal,Woman's Art Journal,,1986.0,2006.0
sim_womans-day,Woman's Day,,1971.0,2016.0
sim_womans-journal,Woman's Journal,,1917.0,1931.0
sim_women,Women,1979; ,1969.0,1983.0
sim_women-a-cultural-review,Women: A Cultural Review,,1990.0,1996.0
sim_women-and-film,Women and Film,,1972.0,1975.0
sim_women-at-work,Women at Work,,1982.0,1988.0
sim_women-criminal-justice,Women & Criminal Justice,1999; 2008; ,1989.0,2009.0
sim_women-health,Women & Health,,1976.0,2007.0
sim_women-in-business,Women in Business,,1993.0,1997.0
sim_women-in-management-review,Women in Management Review,,1992.0,1995.0
sim_women-lawyers-journal,Women Lawyers Journal,1995; 2007; 2011; 2012; 2013; ,1975.0,2014.0
sim_women-literature,Women & Literature,,1972.0,1979.0
sim_women-studies-abstracts,Women Studies Abstracts,,1972.0,2016.0
sim_women-therapy,Women & Therapy,,1982.0,2008.0
sim_women-work,Women & Work,,1979.0,1993.0
sim_womens-health-nursing-scan,Women's Health Nursing Scan,,1988.0,1994.0
sim_womens-press,Women's Press,,1974.0,1974.0
sim_womens-review-of-books,The Women's Review of Books,2005; ,1983.0,2015.0
sim_womens-rights-law-reporter,Women's Rights Law Reporter,1983; ,1971.0,2013.0
sim_womens-sports-and-fitness,Women's Sports and Fitness,,1983.0,2000.0
sim_womens-studies-in-communication,Women's Studies in Communication,1997; ,1993.0,2006.0
sim_womens-studies-international-forum,Women's Studies International Forum,,1978.0,2010.0
sim_womens-studies-quarterly,Women's Studies Quarterly,,1987.0,2013.0
sim_womens-track-and-field-world,Women's Track and Field World,,1975.0,1976.0
sim_womensports,Womensports,,1974.0,1978.0
sim_wonderful-magazine-and-marvelous-chronicle,"Wonderful Magazine, and Marvelous Chronicle; Or, New Weekly Entertainer",,1793.0,1794.0
sim_wood-products,Wood Products,,1949.0,2012.0
sim_wood-science,Wood Science,,1968.0,1982.0
sim_wood-science-and-technology,Wood Science and Technology,1983; 1984; 1985; 1986; 1987; 1988; 1989; ,1967.0,1990.0
sim_wood-technology,Wood Technology,,1950.0,2000.0
sim_woodalls-trailer-and-rv-travel,Woodall's Trailer and RV Travel,,1972.0,1980.0
sim_woodhull-and-claflins-weekly,Woodhull and Claflin's Weekly,,1870.0,1876.0
sim_woodworking-furniture-digest,Woodworking & Furniture Digest,,1950.0,1983.0
sim_woodworking-industry,Woodworking Industry,1951; ,1950.0,1954.0
sim_wool-record-and-textile-world,Wool Record and Textile World,1969; 1970; 1971; 1972; 1974; 1975; 1976; 1977; ,1967.0,1981.0
sim_worcester-magazine,Worcester Magazine,,1786.0,1788.0
sim_worcester-magazine-and-historical-journal,Worcester Magazine and Historical Journal,,1825.0,1826.0
sim_worcestershire-archaeological-society-transactions,Worcestershire Archaeological Society. Transactions,1991; ,1990.0,1992.0
sim_word,Word,1973; 1974; 1975; 1976; 1977; ,1945.0,2009.0
sim_word-a-monthly-magazine-devoted-to-philosophy-science,"Word. A Monthly Magazine Devoted to Philosophy, Science, Religion, Eastern Thought, Occultism, Theosophy and the Brotherhood of Humanity",,1904.0,1917.0
sim_word-and-spirit,Word and Spirit,,1989.0,1993.0
sim_word-image,Word & Image,,1991.0,2005.0
sim_word-matters,Word Matters,,1978.0,1999.0
sim_word-processing-information-systems,Word Processing & Information Systems,,1978.0,1982.0
sim_word-ways,Word Ways,,1968.0,2011.0
sim_word-world,Word & World,,1981.0,2014.0
sim_words,Words,,1985.0,1987.0
sim_wordsworth-circle,Wordsworth Circle,,1970.0,2013.0
sim_work,Work,,1993.0,1996.0
sim_work-and-occupations,Work and Occupations,,1974.0,2015.0
sim_work-and-stress,Work and Stress,,1990.0,2011.0
sim_work-in-america-institute-studies-in-productivity,Work in America Institute Studies in Productivity,,1982.0,1986.0
sim_workbasket,Workbasket,,1971.0,1995.0
sim_workbench,Workbench,,1957.0,9999.0
sim_workers-power,Workers' Power,,1969.0,1978.0
sim_workers-world-ww,Workers World WW,,1959.0,2015.0
sim_workforce,Workforce,,1922.0,2015.0
sim_working-america,Working America,1993; 1996; 1997; 1998; 1999; 2000; 2001; ,1991.0,2005.0
sim_working-craftsman,The Working Craftsman,,1971.0,1978.0
sim_working-mother,Working Mother,,1982.0,2015.0
sim_working-papers-in-phonetics,Working Papers in Phonetics,1974; ,1964.0,1980.0
sim_working-papers-magazine,Working Papers Magazine,,1973.0,1983.0
sim_working-woman,Working Woman,,1976.0,2001.0
sim_worklife,Worklife,,1976.0,1979.0
sim_worklife-report,The Worklife Report,1990; ,1987.0,1995.0
sim_workplace-health-safety,Workplace Health & Safety,,1983.0,2014.0
sim_workshop,Workshop,,1868.0,1872.0
sim_world-1753,World,,1753.0,1756.0
sim_world-1953,World,,1953.0,1954.0
sim_world-1972,World,,1972.0,1973.0
sim_world-1986,World,,1986.0,2011.0
sim_world-affairs-nz,World Affairs,1986; ,1972.0,1989.0
sim_world-affairs-us,World Affairs,,1884.0,2015.0
sim_world-almanac-and-book-of-facts,The World Almanac and Book of Facts,1903; 1915; 1940; 1941; 1942; 1943; 1944; 1945; 1946; 1947; 1948; 1949; 1950; ,1902.0,2014.0
sim_world-and-the-school,The World and the School,,1972.0,1972.0
sim_world-bank-economic-review,The World Bank Economic Review,,1991.0,1997.0
sim_world-bank-research-observer,The World Bank Research Observer,,1989.0,2003.0
sim_world-buddhism,World Buddhism,,1975.0,1977.0
sim_world-business,World Business,,1966.0,1970.0
sim_world-ceramics-abstracts,World Ceramics Abstracts,,1989.0,1992.0
sim_world-christian,World Christian,1991; 1992; ,1988.0,1994.0
sim_world-citizen,World Citizen,,1967.0,1973.0
sim_world-citizen-federalist-letter,World citizen.federalist Letter,1970; ,1951.0,1975.0
sim_world-coal,World Coal,,1975.0,1983.0
sim_world-coins,World Coins,,1964.0,1973.0
sim_world-construction,World Construction,,1965.0,1987.0
sim_world-crops,World Crops,,1949.0,1985.0
sim_world-development,World Development,,1973.0,2012.0
sim_world-economic-outlook-survey-imf,World Economic Outlook: A Survey by the Staff of the International Monetary Fund,,1991.0,1995.0
sim_world-economy,The World Economy,,1982.0,2013.0
sim_world-encounter,World Encounter,,1971.0,1991.0
sim_world-englishes,World Englishes,,1992.0,1997.0
sim_world-faiths-insight,World Faiths Insight,,1986.0,1991.0
sim_world-fishing,World Fishing,1997; ,1971.0,1998.0
sim_world-future-society-world-future-society-bulletin,World Future Society. World Future Society Bulletin,,1983.0,1984.0
sim_world-health,World Health,,1977.0,1998.0
sim_world-health-forum,World Health Forum,,1980.0,1998.0
sim_world-health-organization-bulletin,World Health Organization. Bulletin of the World Health Organization,,1982.0,2012.0
sim_world-health-statistics-quarterly,World Health Statistics Quarterly,,1991.0,1998.0
sim_world-highways,World Highways,,1972.0,1991.0
sim_world-hospitals-and-health-services,World Hospitals and Health Services,,1975.0,2001.0
sim_world-issues,World Issues,,1976.0,1979.0
sim_world-journal-of-psychosynthesis,World Journal of Psychosynthesis,1974; 1981; 1982; 1983; 1984; 1985; 1986; 1987; 1988; ,1969.0,1989.0
sim_world-journal-of-surgery,World Journal of Surgery,1978; 1980; ,1977.0,2006.0
sim_world-journal-of-urology,World Journal of Urology,,1983.0,1995.0
sim_world-literature-today,World Literature Today,,1927.0,2015.0
sim_world-magazine,World Magazine,,1989.0,1993.0
sim_world-manufacturing,World Manufacturing,,1973.0,1974.0
sim_world-marxist-review,World Marxist Review,,1958.0,1990.0
sim_world-medical-journal,World Medical Journal,,1970.0,2012.0
